Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Egypt, Arab Rep.",EGY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.29787,27.12766,30.15873,20.10582,16.0804,12.62136,16.99029,13.04348,17.3913,16.82692,16.11374,10.42654,4.265403,5.21327,3.791469,6.190476,6.666667,7.142857,7.142857,7.54717,8.490566,8.018867
"Egypt, Arab Rep.",EGY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,49.46809,65.42553,69.84127,48.14815,38.69347,32.52427,40.29126,31.40097,38.64734,39.90385,38.38863,27.96209,16.11374,16.11374,10.42654,8.571428,10.47619,12.85714,13.33333,17.92453,20.28302,18.39623
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2442496,0.2219843,0.2280198,0.1963862,0.2029834,0.2111211,0.21595,0.215237,0.2330146,0.2382714
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2137132,0.0920283,0.3321639,0.2976125,-0.1796222,-0.0686812,-0.033107,-0.1669582,-0.0063193,0.0405789,-0.0061894,0.0588422,0.1110012,0.234584,-0.0336589,-0.02459,-0.0169974,-0.0992914,-0.2600434,-0.3876885,-0.1064181,-0.024204
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,5,5,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,7,6
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,39.3617,49.46809,60.84656,55.02645,38.69347,42.71844,44.66019,40.57971,42.99517,45.19231,44.07583,48.34123,49.76303,54.50237,45.49763,43.80952,44.76191,42.85714,35.71429,32.54717,43.39622,45.75472
El Salvador,SLV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,21.2766,30.31915,37.03704,40.21164,26.63317,27.6699,31.06796,26.57005,29.4686,29.80769,30.80569,33.17535,36.49289,40.28436,33.64929,30.95238,33.33333,29.04762,25.23809,19.81132,27.35849,32.54717
El Salvador,SLV,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,60.10638,68.61702,77.24868,71.42857,55.27638,60.19418,58.25243,53.62319,59.42029,60.09615,61.13744,62.55924,63.50711,64.92891,59.24171,57.61905,57.61905,54.76191,50.95238,44.81132,56.60378,57.07547
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2924749,0.2872855,0.2786692,0.2741809,0.2626058,0.2640872,0.2652642,0.2604739,0.2508663,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1325132,-0.0807429,-0.0411416,-0.5222889,0.113219,-0.0617462,-0.3927678,0.1656125,0.2559578,0.204238,0.3732556,0.2361282,0.1503438,0.2327034,0.1203552,-0.3741466,-0.2053524,-0.1408686,-0.1704531,-0.0923802,-0.1562198,-0.1922405
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.61702,42.02128,42.85714,28.57143,47.73869,43.68932,35.92233,51.20773,52.65701,51.44231,57.34597,52.60664,51.18483,54.02843,51.18483,30.47619,40,40.47619,39.52381,42.45283,41.50943,41.98113
Equatorial Guinea,GNQ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,21.2766,22.34043,25.92593,17.46032,31.65829,26.21359,19.41748,32.85024,36.23188,33.17308,41.23223,37.44076,36.49289,39.33649,36.49289,20.95238,25.71428,25.71428,26.66667,28.77358,25,24.5283
Equatorial Guinea,GNQ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,63.29787,65.42553,69.84127,47.08995,67.33669,62.13592,51.45631,66.66666,72.46377,70.19231,76.30331,70.14218,64.45498,67.77251,64.45498,45.23809,53.80952,54.76191,54.28571,56.60378,56.13208,53.30189
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4095134,0.384086,0.3783315,0.3374409,0.3164513,0.331294,0.3418936,0.3183719,0.3103602,0.3164548,0.2938249,0.2820698,0.2738843,0.2544461,0.2613027,0.2189825,0.2261951,0.2302891,0.2398124,0.2385504,0.254132,0.2539915
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9359261,-0.9692316,-0.7692379,-0.2669844,-0.7194017,-0.639192,-0.7952663,-0.899922,-1.047726,-0.7113785,-0.6810662,-0.8755928,-0.7664044,-0.7021973,-0.7723721,-0.8058726,-0.8767513,-0.6569121,-0.729676,-0.6058792,-0.6984926,-0.9844248
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.21277,17.02128,22.22222,36.50794,26.13065,25.24272,23.30097,19.80676,16.90821,22.59615,22.74882,19.90521,21.32701,23.69668,21.32701,19.04762,19.04762,22.85714,20.47619,25,21.69811,14.62264
Eritrea,ERI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,5.851064,7.446808,8.994709,19.04762,12.56281,15.04854,11.16505,11.5942,9.178744,13.46154,14.21801,10.42654,12.79621,15.63981,12.79621,10,9.047619,13.33333,11.90476,13.67924,12.26415,10.37736
Eritrea,ERI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,42.02128,34.57447,42.85714,62.96296,38.69347,41.26213,38.34951,31.40097,26.08696,35.57692,38.38863,32.22749,36.01896,36.96682,36.01896,29.04762,27.61905,35.23809,32.38095,38.20755,34.90566,25.9434
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.2898833,0.2807696,0.285707,0.2938249,0.2820698,0.2738843,0.2544461,0.2613027,0.2189825,0.2261951,0.2254117,0.2343363,0.2330532,0.2474757,0.2539915
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7675521,0.6566161,0.9005917,0.9298187,0.8951334,0.7035881,0.6038897,0.7364985,0.6338796,0.5707842,0.5657759,0.661367,0.6110413,0.6364652,0.7482154,0.7802579,0.6209198,0.6739078,0.6497754,0.5873927,0.6332563,0.7101202
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,4,4,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,72.87234,68.61702,77.77778,80.42328,77.38693,71.35922,65.53398,68.59904,68.59904,65.86539,64.45498,67.77251,67.29858,67.29858,68.24644,72.85714,65.71429,68.57143,69.04762,64.62264,67.45283,70.28302
Estonia,EST,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,50,48.93617,60.84656,62.96296,59.29648,53.8835,51.45631,54.10628,51.69082,49.51923,51.18483,53.5545,54.50237,56.39811,60.18958,60.47619,57.61905,57.61905,57.14286,54.24528,56.13208,56.60378
Estonia,EST,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,97.34042,91.48936,95.2381,94.70899,96.98492,90.7767,82.52427,90.82126,83.57488,80.28846,83.41232,86.72986,81.99052,81.99052,88.6256,89.04762,80.47619,85.71429,82.85714,80.66038,82.54717,89.15094
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4095134,0.3454628,0.342809,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2065143,-0.0047952,0.0364506,0.1262057,0.0665206,-0.005303,-0.3955428,-0.2728013,0.0480241,-0.0793011,-0.0145444,-0.0760727,-0.4797358,-0.4076923,-0.4319111,-0.5005597,-0.476151,-0.4887168,-0.2670258,-0.3734438,-0.2745529,-0.1187483
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,2,2,3,3,3,4,5,5,5,5,5,5,4,5,5,4,4
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.42553,44.68085,47.08995,49.20635,45.22613,44.17476,35.43689,36.23188,43.96135,41.34615,43.60189,43.12796,30.80569,34.59716,32.22749,29.04762,28.57143,27.61905,35.23809,33.01887,36.32076,43.39622
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.61702,21.80851,24.86773,26.98413,29.14573,26.21359,16.99029,22.70531,28.50241,25.48077,28.43602,26.54029,19.43128,20.85308,19.43128,18.57143,19.52381,16.66667,22.85714,19.33962,22.16981,26.41509
Eswatini,SWZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,66.48936,70.21277,73.54498,75.66138,67.8392,65.04855,54.85437,53.62319,63.76812,58.65385,61.61137,57.8199,45.49763,44.07583,45.49763,39.04762,41.90476,41.90476,51.42857,46.69811,53.30189,56.13208
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3657162,0.3861447,0.3183719,0.3103602,0.3164548,0.2938249,0.2737861,0.2671853,0.2463982,0.2524667,0.2123994,0.2215961,0.2302891,0.2357532,0.2338228,0.254132,0.2539915
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.051122,-0.6302906,-0.943961,-1.223214,-1.408554,-1.311482,-1.690749,-1.738937,-1.803412,-1.730085,-1.640794,-1.635101,-1.506964,-1.564271,-1.407307,-1.339387,-1.498187,-1.619813,-1.679859,-1.279617,-1.305073,-1.738457
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.48936,25.53192,19.04762,14.81481,10.05025,11.65049,5.825243,7.246377,6.763285,8.653846,6.635071,5.687204,6.161138,7.109005,8.056872,8.571428,8.095238,7.619048,7.619048,10.84906,11.32076,6.603774
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.382979,12.23404,8.994709,3.703704,4.522613,4.368932,0.9708738,1.449275,2.415459,1.923077,2.843602,3.317536,3.791469,4.739336,4.739336,7.142857,6.666667,5.714286,3.809524,6.603774,6.132075,3.773585
Ethiopia,ETH,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,31.91489,42.55319,32.80423,25.39683,21.10553,20.38835,13.59223,12.56039,9.178744,10.57692,12.79621,12.32228,14.21801,13.27014,17.06161,13.33333,10,10.47619,9.047619,14.62264,15.56604,10.37736
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2872855,0.2786692,0.2531189,0.2441811,0.2464031,0.246402,0.2435471,0.2406776,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8294732,0.8550838,0.3001532,0.47325,0.4527339,0.3888925,0.3844155,-0.038169,0.0618453,-0.0674854,-0.2741492,-0.1908275,-0.0712882,-0.0677748,-0.0510277,0.5531646,0.5803087,0.917815,0.619655,0.862233,0.7776704,0.7479544
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.40426,75,58.73016,64.55026,60.30151,59.70874,57.28156,43.47826,44.92754,41.82692,36.01896,38.86256,43.12796,42.1801,44.07583,64.28571,63.80952,78.57143,67.14286,77.35849,73.1132,71.22642
Fiji,FJI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,49.46809,52.12766,30.68783,39.15344,39.69849,39.80582,40.29126,27.05314,29.4686,25.48077,19.90521,24.17062,28.43602,28.90995,26.54029,52.38095,53.80952,62.38095,53.80952,61.32076,58.49057,56.60378
Fiji,FJI,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,99.46809,81.48148,88.88889,82.41206,78.15534,76.69903,60.86956,65.21739,59.61538,52.60664,55.45024,61.13744,59.24171,61.61137,78.09524,83.80952,95.71429,86.19048,93.86793,92.45283,92.45283
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.252858,0.256322,0.2566231,0.2548545,0.254323,0.2598983
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.412275,1.472588,1.721373,1.755193,1.688117,1.62026,1.595862,1.501351,1.487837,1.445845,1.459815,1.423607,1.393471,1.400765,1.385172,1.282197,1.040587,0.9990865,1.080909,0.908359,0.8516567,0.9446252
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,8,7
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.34042,98.93617,99.4709,100,100,100,100,100,100,99.51923,99.05213,97.15639,98.10426,98.10426,97.15639,96.19048,87.14286,83.80952,87.61905,80.18868,76.41509,82.07547
Finland,FIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,72.87234,77.65958,88.35979,92.59259,94.47236,90.7767,88.34952,85.99034,85.50725,83.65385,86.25592,85.30806,81.99052,85.30806,81.99052,79.52381,68.57143,67.61905,70.95238,64.15094,60.84906,62.73585
Finland,FIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,99.52607,99.52607,99.52607,99.52381,96.66666,95.71429,97.14286,93.39622,92.92453,94.33962
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2419979,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8882284,0.7001125,0.787016,0.9285783,0.1817637,0.3459356,0.4015874,0.5970889,0.5636244,0.54572,0.5117519,0.6810876,0.6029928,0.5549415,0.4487441,0.3005685,0.1067064,-0.0953591,0.2790776,0.0291557,0.2993822,0.3125098
France,FRA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
France,FRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.59574,69.68085,74.07407,79.89418,50.25126,56.79612,57.76699,64.25121,64.7343,64.90385,63.50711,68.72038,65.40285,63.50711,62.08531,58.09524,51.42857,43.33333,56.19048,48.11321,57.07547,56.60378
France,FRA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,57.44681,52.12766,57.67196,62.96296,36.68342,41.26213,43.68932,51.69082,48.30918,49.03846,47.8673,54.02843,54.50237,52.60664,48.81517,45.23809,38.57143,30.47619,42.38095,35.37736,44.81132,44.81132
France,FRA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.46809,93.08511,92.06349,94.70899,68.34171,74.27184,74.27184,80.67633,79.71014,79.32692,79.14692,87.20379,81.51659,75.82938,71.56398,66.66666,59.52381,54.76191,67.14286,58.49057,68.39622,69.33962
France,FRA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0410029,0.049773,0.0349695,0.3034756,0.3149413,0.1739319,0.2074181,0.0469547,0.0560688,0.0714269,0.303654,0.1917455,0.1930259,0.2150823,0.2182771,0.527634,0.5689548,0.5509571,0.4997613,0.5206324,0.2612188,0.3325475
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,49.46809,47.34043,46.56085,56.61376,56.28141,52.42719,54.36893,47.34299,44.44444,47.11538,53.5545,52.1327,54.50237,53.5545,55.45024,62.85714,63.33333,64.7619,63.80952,63.67924,56.60378,57.07547
French Guiana,GUF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,19.14894,18.61702,18.51852,28.04233,34.17085,27.6699,29.12621,27.05314,28.01932,29.32692,36.49289,34.59716,36.49289,38.38863,37.91469,50.47619,53.80952,51.42857,49.04762,52.35849,40.56604,43.39622
French Guiana,GUF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,82.44681,81.38298,80.42328,87.30159,80.90453,75.72816,77.66991,65.21739,66.66666,67.30769,76.30331,69.19431,68.72038,67.77251,67.29858,77.61905,81.42857,80,80,80.66038,70.28302,72.16982
French Guiana,GUF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6135068,0.5757331,0.5970712,0.520825,0.41368,0.4263886,0.445787,0.3637845,0.3310883,0.3330689,0.3274894,0.301821,0.2941373,0.2679919,0.2793652,0.2356506,0.2411634,0.2443292,0.2548839,0.2518363,0.2713899,0.2717306
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1236435,0.3241853,0.6365217,0.4057982,0.2988831,0.4077744,0.3260088,0.2201451,0.3033017,0.2636529,0.1416965,0.2992792,0.3848909,0.2932914,0.3301027,0.1495428,0.021187,-0.104911,-0.1030248,-0.2538044,-0.0742617,-0.0771416
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,5,5,6,6,6,6,6,6,7,7,7,7,7,6,6,6,5
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.59575,58.51064,70.37037,61.37566,55.27638,60.67961,55.82524,53.14009,54.10628,53.36538,49.2891,54.50237,60.18958,56.87204,58.76777,51.90476,47.61905,42.38095,40.47619,37.73585,44.81132,44.33962
Gabon,GAB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,28.7234,35.10638,48.67725,42.85714,37.68844,42.23301,41.26213,40.09662,39.61353,38.94231,36.01896,41.70616,46.4455,41.70616,44.07583,38.09524,34.76191,28.09524,29.52381,24.5283,28.30189,28.30189
Gabon,GAB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,71.2766,76.59574,87.83069,78.83598,71.8593,76.69903,70.38835,65.21739,70.5314,69.23077,63.98104,70.14218,70.61611,68.24644,67.77251,60.95238,58.09524,54.76191,55.23809,52.83019,58.01887,56.60378
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.2934836,0.2874605,0.2575245,0.2481289,0.2524714,0.2523852,0.2493229,0.2493356,0.2268074,0.2315082,0.2001131,0.2068148,0.2126011,0.2246238,0.2242225,0.2385149,0.2437513
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.559322,0.6756262,0.5331836,0.8262815,0.3240196,0.1655898,0.2021239,-0.0343314,0.0477552,0.0651153,0.1244179,0.065417,-0.0002706,-0.0007788,-0.0486364,-0.1514007,0.0195886,-0.4344123,-0.0840129,-0.074431,0.2247214,0.2453408
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,4,4,4,5,5,5,6,6,5,6,6,6,6,6,6,6,5,5
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.89362,69.14893,69.31217,74.07407,58.29146,51.94175,53.8835,44.44444,43.47826,46.63462,48.81517,48.81517,47.39336,45.0237,44.54976,39.52381,47.14286,30,40.95238,44.33962,55.18868,55.18868
